,stm_metro_trip_id,stm_metro_trip_route_id,stm_metro_trip_service_id,stm_metro_trip_headsign,stm_metro_trip_direction_id
1957,279686729,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1958,279686730,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1959,279686740,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1960,279686741,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1961,279686742,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1962,279686745,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1963,279686746,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1964,279686750,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1965,279686751,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1966,279686756,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1967,279686760,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1968,279686761,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1969,279686763,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1970,279686764,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1971,279686774,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1972,279686777,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1973,279686780,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1974,279686783,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1975,279686786,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1976,279686789,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1977,279686791,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1978,279686794,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1979,279686797,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1980,279686800,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1981,279686803,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1982,279686806,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1983,279686809,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1984,279686812,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1985,279686814,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1986,279686817,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1987,279686820,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1988,279686823,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1989,279686826,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1990,279686829,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1991,279686832,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1992,279686835,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1993,279686838,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1994,279686841,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1995,279686844,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1996,279686853,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1997,279686856,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
1998,279686859,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
1999,279686862,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2000,279686865,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2001,279686868,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2002,279686871,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2003,279686874,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2004,279686877,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2005,279686880,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2006,279686886,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2007,279686889,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2008,279686892,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2009,279686895,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2010,279686898,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2011,279686901,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2012,279686903,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2013,279686909,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2014,279686912,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2015,279686915,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2016,279686918,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2017,279686921,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2018,279686924,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2019,279686927,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2020,279686930,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2021,279686933,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2022,279686936,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2023,279686940,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2024,279686943,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2025,279686946,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2026,279686949,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2027,279686952,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2028,279686955,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2029,279686958,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2030,279686962,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2031,279686965,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2032,279686968,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2033,279686971,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2034,279686974,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2035,279686977,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2036,279686980,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2037,279686983,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2038,279686986,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2039,279686989,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2040,279686992,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2041,279686995,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2042,279686998,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2043,279687001,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2044,279687004,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2045,279687007,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2046,279687010,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2047,279687014,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2048,279687017,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2049,279687020,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2050,279687023,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2051,279687026,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2052,279687029,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2053,279687032,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2054,279687035,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2055,279687038,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2056,279687041,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2057,279687044,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2058,279687050,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2059,279687053,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2060,279687056,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2061,279687059,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2062,279687062,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2063,279687065,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2064,279687068,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2065,279687071,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2066,279687074,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2067,279687077,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2068,279687080,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2069,279687083,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2070,279687086,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2071,279687089,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2072,279687092,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2073,279687095,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2074,279687098,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2075,279687101,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2076,279687104,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2077,279687107,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2078,279687110,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2079,279687113,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2080,279687116,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2081,279687119,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2082,279687122,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2083,279687125,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2084,279687128,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2085,279687131,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2086,279687134,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2087,279687137,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2088,279687140,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2089,279687143,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2090,279687146,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2091,279687149,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2092,279687152,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2093,279687155,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2094,279687158,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2095,279687161,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2096,279687164,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2097,279687167,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2098,279687170,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2099,279687173,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2100,279687176,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2101,279687179,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2102,279687182,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2103,279687185,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2104,279687188,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2105,279687191,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2106,279687194,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2107,279687197,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2108,279687200,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2109,279687203,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2110,279687206,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2111,279687209,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2112,279687212,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2113,279687215,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2114,279687218,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2115,279687221,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2116,279687224,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2117,279687227,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2118,279687230,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2119,279687233,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2120,279687238,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2121,279687241,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2122,279687244,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2123,279687247,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2124,279687250,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2125,279687253,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2126,279687256,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2127,279687259,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2128,279687262,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2129,279687265,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2130,279687268,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2131,279687271,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2132,279687274,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2133,279687277,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2134,279687281,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2135,279687284,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2136,279687287,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2137,279687290,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2138,279687293,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2139,279687296,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2140,279687299,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2141,279687302,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2142,279687305,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2143,279687308,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2144,279687311,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2145,279687318,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2146,279687321,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2147,279687324,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2148,279687327,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2149,279687330,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2150,279687337,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2151,279687340,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2152,279687343,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2153,279687346,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2154,279687349,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2155,279687352,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2156,279687355,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2157,279687358,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2158,279687361,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2159,279687364,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2160,279687367,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2161,279687370,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2162,279687377,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2163,279687380,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2164,279687383,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2165,279687386,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2166,279687389,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2167,279687392,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2168,279687395,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2169,279687398,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2170,279687401,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2171,279687404,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2172,279687407,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2173,279687410,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2174,279687413,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2175,279687416,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2176,279687419,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2177,279687422,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2178,279687425,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2179,279687428,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2180,279687433,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2181,279687436,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2182,279687439,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2183,279687442,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2184,279687445,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2185,279687448,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2186,279687451,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2187,279687454,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2188,279687457,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2189,279687460,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2190,279687463,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2191,279687466,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2192,279687469,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2193,279687472,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2194,279687475,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2195,279687478,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2196,279687481,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2197,279687484,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2198,279687487,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2199,279687490,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2200,279687493,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2201,279687496,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2202,279687499,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2203,279687502,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2204,279687505,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2205,279687508,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2206,279687511,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2207,279687514,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2208,279687517,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2209,279687520,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2210,279687523,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2211,279687526,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2212,279687529,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2213,279687532,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2214,279687535,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2215,279687538,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2216,279687541,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2217,279687544,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2218,279687547,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2219,279687550,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2220,279687559,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2221,279687562,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2222,279687565,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2223,279687568,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2224,279687571,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2225,279687574,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2226,279687577,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2227,279687580,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2228,279687583,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2229,279687586,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2230,279687589,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2231,279687593,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2232,279687596,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2233,279687599,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2234,279687602,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2235,279687605,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2236,279687608,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2237,279687611,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2238,279687614,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2239,279687617,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2240,279687620,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2241,279687623,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2242,279687626,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2243,279687629,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2244,279687632,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2245,279687635,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2246,279687638,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2247,279687641,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2248,279687645,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2249,279687648,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2250,279687651,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2251,279687654,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2252,279687657,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2253,279687660,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2254,279687663,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2255,279687666,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2256,279687669,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2257,279687672,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2258,279687675,2,24N-GLOBAUX-01-A,Station Côte-Vertu,1
2259,279687678,2,24N-GLOBAUX-01-A,Station Montmorency -Zone B,0
2260,279687681,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2261,279687682,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2262,279687683,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2263,279687687,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2264,279687692,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2265,279687694,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2266,279687695,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2267,279687697,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2268,279687698,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2269,279687699,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2270,279687704,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2271,279687706,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2272,279687708,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2273,279687710,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2274,279687712,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2275,279687714,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2276,279687716,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2277,279687718,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2278,279687720,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2279,279687722,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2280,279687724,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2281,279687726,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2282,279687728,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2283,279687730,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2284,279687731,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2285,279687732,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2286,279687733,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2287,279687738,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2288,279687740,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2289,279687742,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2290,279687744,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2291,279687745,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2292,279687746,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2293,279687747,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2294,279687752,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2295,279687754,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2296,279687756,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2297,279687758,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2298,279687760,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2299,279687762,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2300,279687764,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2301,279687766,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2302,279687768,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2303,279687770,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2304,279687772,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2305,279687774,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2306,279687775,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2307,279687777,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2308,279687779,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2309,279687780,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2310,279687781,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2311,279687787,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2312,279687788,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
2313,279687790,4,24N-GLOBAUX-01-A,Station Berri-UQAM,0
2314,279687792,4,24N-GLOBAUX-01-A,Station Longueuil-Université de Sherbrooke -Zone B,1
