,mta_metro_trip_id,mta_metro_route_id,mta_metro_service_id,mta_metro_trip_headsign,mta_metro_direction_id
16369,BSP24GEN-N098-Weekday-00_073100_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16370,BSP24GEN-N098-Weekday-00_073200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16371,BSP24GEN-N098-Weekday-00_073250_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16372,BSP24GEN-N098-Weekday-00_073700_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16373,BSP24GEN-N098-Weekday-00_073850_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16374,BSP24GEN-N098-Weekday-00_074050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16375,BSP24GEN-N098-Weekday-00_074200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16376,BSP24GEN-N098-Weekday-00_074550_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16377,BSP24GEN-N098-Weekday-00_074650_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16378,BSP24GEN-N098-Weekday-00_075050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16379,BSP24GEN-N098-Weekday-00_075150_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16380,BSP24GEN-N098-Weekday-00_075200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16381,BSP24GEN-N098-Weekday-00_075450_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16382,BSP24GEN-N098-Weekday-00_076050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16383,BSP24GEN-N098-Weekday-00_076150_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16384,BSP24GEN-N098-Weekday-00_076200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16385,BSP24GEN-N098-Weekday-00_076250_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16386,BSP24GEN-N098-Weekday-00_077050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16387,BSP24GEN-N098-Weekday-00_077100_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16388,BSP24GEN-N098-Weekday-00_077200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16389,BSP24GEN-N098-Weekday-00_077250_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16390,BSP24GEN-N098-Weekday-00_077700_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16391,BSP24GEN-N098-Weekday-00_077850_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16392,BSP24GEN-N098-Weekday-00_078050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16393,BSP24GEN-N098-Weekday-00_078200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16394,BSP24GEN-N098-Weekday-00_078550_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16395,BSP24GEN-N098-Weekday-00_078650_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16396,BSP24GEN-N098-Weekday-00_079050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16397,BSP24GEN-N098-Weekday-00_079150_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16398,BSP24GEN-N098-Weekday-00_079200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16399,BSP24GEN-N098-Weekday-00_079450_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16400,BSP24GEN-N098-Weekday-00_080050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16401,BSP24GEN-N098-Weekday-00_080150_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16402,BSP24GEN-N098-Weekday-00_080200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16403,BSP24GEN-N098-Weekday-00_080250_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16404,BSP24GEN-N098-Weekday-00_081050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16405,BSP24GEN-N098-Weekday-00_081100_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16406,BSP24GEN-N098-Weekday-00_081200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16407,BSP24GEN-N098-Weekday-00_081250_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16408,BSP24GEN-N098-Weekday-00_081700_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16409,BSP24GEN-N098-Weekday-00_081850_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16410,BSP24GEN-N098-Weekday-00_082050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16411,BSP24GEN-N098-Weekday-00_082200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16412,BSP24GEN-N098-Weekday-00_082550_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16413,BSP24GEN-N098-Weekday-00_082650_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16414,BSP24GEN-N098-Weekday-00_083050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16415,BSP24GEN-N098-Weekday-00_083150_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16416,BSP24GEN-N098-Weekday-00_083200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16417,BSP24GEN-N098-Weekday-00_083450_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16418,BSP24GEN-N098-Weekday-00_084050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16419,BSP24GEN-N098-Weekday-00_084200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16420,BSP24GEN-N098-Weekday-00_084250_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16421,BSP24GEN-N098-Weekday-00_084300_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16422,BSP24GEN-N098-Weekday-00_084950_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16423,BSP24GEN-N098-Weekday-00_085050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16424,BSP24GEN-N098-Weekday-00_085200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16425,BSP24GEN-N098-Weekday-00_085250_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16426,BSP24GEN-N098-Weekday-00_085750_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16427,BSP24GEN-N098-Weekday-00_085850_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16428,BSP24GEN-N098-Weekday-00_086050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16429,BSP24GEN-N098-Weekday-00_086200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16430,BSP24GEN-N098-Weekday-00_086550_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16431,BSP24GEN-N098-Weekday-00_086550_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16432,BSP24GEN-N098-Weekday-00_087050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16433,BSP24GEN-N098-Weekday-00_087200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16434,BSP24GEN-N098-Weekday-00_087350_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16435,BSP24GEN-N098-Weekday-00_087450_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16436,BSP24GEN-N098-Weekday-00_088150_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16437,BSP24GEN-N098-Weekday-00_088200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16438,BSP24GEN-N098-Weekday-00_088250_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16439,BSP24GEN-N098-Weekday-00_088350_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16440,BSP24GEN-N098-Weekday-00_089050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16441,BSP24GEN-N098-Weekday-00_089150_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16442,BSP24GEN-N098-Weekday-00_089200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16443,BSP24GEN-N098-Weekday-00_089250_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16444,BSP24GEN-N098-Weekday-00_089850_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16445,BSP24GEN-N098-Weekday-00_090100_N..N16R,N,Weekday,96 St,0
16446,BSP24GEN-N098-Weekday-00_090100_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16447,BSP24GEN-N098-Weekday-00_090200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16448,BSP24GEN-N098-Weekday-00_090650_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16449,BSP24GEN-N098-Weekday-00_090650_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16450,BSP24GEN-N098-Weekday-00_091100_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16451,BSP24GEN-N098-Weekday-00_091200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16452,BSP24GEN-N098-Weekday-00_091450_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16453,BSP24GEN-N098-Weekday-00_091450_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16454,BSP24GEN-N098-Weekday-00_092100_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16455,BSP24GEN-N098-Weekday-00_092200_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16456,BSP24GEN-N098-Weekday-00_092250_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16457,BSP24GEN-N098-Weekday-00_092750_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16458,BSP24GEN-N098-Weekday-00_092900_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16459,BSP24GEN-N098-Weekday-00_093100_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16460,BSP24GEN-N098-Weekday-00_093100_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16461,BSP24GEN-N098-Weekday-00_093250_N..N16R,N,Weekday,96 St,0
16462,BSP24GEN-N098-Weekday-00_093650_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16463,BSP24GEN-N098-Weekday-00_093750_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16464,BSP24GEN-N098-Weekday-00_094100_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16465,BSP24GEN-R051-Sunday-00_057050_R..N93R,R,Sunday,Forest Hills-71 Av,0
16466,BSP24GEN-N098-Weekday-00_094100_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16467,BSP24GEN-N098-Weekday-00_094500_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16468,BSP24GEN-N098-Weekday-00_094800_N..N16R,N,Weekday,96 St,0
16469,BSP24GEN-N098-Weekday-00_094800_N..N35R,N,Weekday,Astoria-Ditmars Blvd,0
16470,BSP24GEN-N098-Weekday-00_094900_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16471,BSP24GEN-N098-Weekday-00_095100_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16472,BSP24GEN-N098-Weekday-00_095250_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16473,BSP24GEN-N098-Weekday-00_095450_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16474,BSP24GEN-N098-Weekday-00_095750_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16475,BSP24GEN-N098-Weekday-00_096000_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16476,BSP24GEN-N098-Weekday-00_096000_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16477,BSP24GEN-N098-Weekday-00_096450_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16478,BSP24GEN-N098-Weekday-00_096450_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16479,BSP24GEN-N098-Weekday-00_097100_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16480,BSP24GEN-N098-Weekday-00_097100_N..S16R,N,Weekday,Coney Island-Stillwell Av,1
16481,BSP24GEN-N098-Weekday-00_097100_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16482,BSP24GEN-N098-Weekday-00_097300_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16483,BSP24GEN-N098-Weekday-00_097600_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16484,BSP24GEN-N098-Weekday-00_098050_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16485,BSP24GEN-N098-Weekday-00_098050_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16486,BSP24GEN-N098-Weekday-00_098350_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16487,BSP24GEN-N098-Weekday-00_098500_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16488,BSP24GEN-N098-Weekday-00_098950_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16489,BSP24GEN-N098-Weekday-00_099000_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16490,BSP24GEN-N098-Weekday-00_099000_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16491,BSP24GEN-N098-Weekday-00_099300_N..N70R,W,Weekday,Astoria-Ditmars Blvd,0
16492,BSP24GEN-N098-Weekday-00_099500_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16493,BSP24GEN-N098-Weekday-00_099550_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16494,BSP24GEN-N098-Weekday-00_099750_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16495,BSP24GEN-N098-Weekday-00_099900_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16496,BSP24GEN-N098-Weekday-00_100100_N..S16R,N,Weekday,Coney Island-Stillwell Av,1
16497,BSP24GEN-N098-Weekday-00_100200_N..N16R,N,Weekday,96 St,0
16498,BSP24GEN-N098-Weekday-00_100700_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16499,BSP24GEN-N098-Weekday-00_100850_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16500,BSP24GEN-N098-Weekday-00_101000_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16501,BSP24GEN-N098-Weekday-00_101250_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16502,BSP24GEN-N098-Weekday-00_101400_N..S16R,N,Weekday,Coney Island-Stillwell Av,1
16503,BSP24GEN-N098-Weekday-00_101500_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16504,BSP24GEN-N098-Weekday-00_101900_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16505,BSP24GEN-N098-Weekday-00_101950_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16506,BSP24GEN-N098-Weekday-00_102050_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16507,BSP24GEN-N098-Weekday-00_102200_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16508,BSP24GEN-N098-Weekday-00_102800_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16509,BSP24GEN-N098-Weekday-00_102900_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16510,BSP24GEN-N098-Weekday-00_103000_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16511,BSP24GEN-N098-Weekday-00_103100_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16512,BSP24GEN-N098-Weekday-00_103400_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16513,BSP24GEN-N098-Weekday-00_103600_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16514,BSP24GEN-N098-Weekday-00_103900_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16515,BSP24GEN-N098-Weekday-00_104000_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16516,BSP24GEN-N098-Weekday-00_104150_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16517,BSP24GEN-N098-Weekday-00_104400_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16518,BSP24GEN-N098-Weekday-00_104700_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16519,BSP24GEN-N098-Weekday-00_104800_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16520,BSP24GEN-N098-Weekday-00_105250_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16521,BSP24GEN-N098-Weekday-00_105300_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16522,BSP24GEN-N098-Weekday-00_105650_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16523,BSP24GEN-N098-Weekday-00_105900_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16524,BSP24GEN-N098-Weekday-00_106050_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16525,BSP24GEN-N098-Weekday-00_106350_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16526,BSP24GEN-N098-Weekday-00_106800_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16527,BSP24GEN-N098-Weekday-00_106850_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16528,BSP24GEN-N098-Weekday-00_106850_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16529,BSP24GEN-N098-Weekday-00_106850_N..S16R,N,Weekday,Coney Island-Stillwell Av,1
16530,BSP24GEN-N098-Weekday-00_107050_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16531,BSP24GEN-N098-Weekday-00_107650_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16532,BSP24GEN-N098-Weekday-00_107650_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16533,BSP24GEN-N098-Weekday-00_107800_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16534,BSP24GEN-N098-Weekday-00_108100_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16535,BSP24GEN-N098-Weekday-00_108500_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16536,BSP24GEN-N098-Weekday-00_108550_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16537,BSP24GEN-N098-Weekday-00_108950_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16538,BSP24GEN-N098-Weekday-00_108950_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16539,BSP24GEN-N098-Weekday-00_109400_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16540,BSP24GEN-N098-Weekday-00_109550_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16541,BSP24GEN-R051-Sunday-00_058200_R..S71R,R,Sunday,Bay Ridge-95 St,1
16542,BSP24GEN-N098-Weekday-00_109900_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16543,BSP24GEN-N098-Weekday-00_110000_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16544,BSP24GEN-N098-Weekday-00_110200_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16545,BSP24GEN-N098-Weekday-00_110400_N..N33R,N,Weekday,Astoria-Ditmars Blvd,0
16546,BSP24GEN-N098-Weekday-00_110600_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16547,BSP24GEN-N098-Weekday-00_110800_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16548,BSP24GEN-N098-Weekday-00_111100_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16549,BSP24GEN-N098-Weekday-00_111100_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16550,BSP24GEN-N098-Weekday-00_111500_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16551,BSP24GEN-N098-Weekday-00_111850_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16552,BSP24GEN-N098-Weekday-00_111950_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16553,BSP24GEN-N098-Weekday-00_112000_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16554,BSP24GEN-N098-Weekday-00_112250_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16555,BSP24GEN-N098-Weekday-00_112750_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16556,BSP24GEN-N098-Weekday-00_113100_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16557,BSP24GEN-N098-Weekday-00_113300_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16558,BSP24GEN-N098-Weekday-00_113350_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16559,BSP24GEN-N098-Weekday-00_113800_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16560,BSP24GEN-N098-Weekday-00_114000_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16561,BSP24GEN-N098-Weekday-00_114250_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16562,BSP24GEN-N098-Weekday-00_114500_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16563,BSP24GEN-N098-Weekday-00_114900_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16564,BSP24GEN-N098-Weekday-00_115000_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16565,BSP24GEN-N098-Weekday-00_115100_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16566,BSP24GEN-N098-Weekday-00_115550_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16567,BSP24GEN-N098-Weekday-00_115700_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16568,BSP24GEN-N098-Weekday-00_115800_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16569,BSP24GEN-N098-Weekday-00_115900_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16570,BSP24GEN-N098-Weekday-00_116500_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16571,BSP24GEN-N098-Weekday-00_116800_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16572,BSP24GEN-N098-Weekday-00_116900_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16573,BSP24GEN-N098-Weekday-00_117050_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16574,BSP24GEN-N098-Weekday-00_117500_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16575,BSP24GEN-N098-Weekday-00_117850_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16576,BSP24GEN-N098-Weekday-00_117850_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16577,BSP24GEN-N098-Weekday-00_118150_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16578,BSP24GEN-N098-Weekday-00_118300_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16579,BSP24GEN-N098-Weekday-00_118800_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16580,BSP24GEN-N098-Weekday-00_118950_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16581,BSP24GEN-N098-Weekday-00_119150_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16582,BSP24GEN-N098-Weekday-00_119300_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16583,BSP24GEN-N098-Weekday-00_119700_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16584,BSP24GEN-N098-Weekday-00_119900_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16585,BSP24GEN-N098-Weekday-00_120500_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16586,BSP24GEN-N098-Weekday-00_120700_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16587,BSP24GEN-N098-Weekday-00_120900_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16588,BSP24GEN-N098-Weekday-00_120900_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16589,BSP24GEN-N098-Weekday-00_121850_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16590,BSP24GEN-N098-Weekday-00_121900_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16591,BSP24GEN-N098-Weekday-00_122050_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16592,BSP24GEN-N098-Weekday-00_122350_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16593,BSP24GEN-N098-Weekday-00_122750_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16594,BSP24GEN-N098-Weekday-00_122850_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16595,BSP24GEN-N098-Weekday-00_123050_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16596,BSP24GEN-N098-Weekday-00_123300_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16597,BSP24GEN-N098-Weekday-00_123600_N..S70R,W,Weekday,86 St,1
16598,BSP24GEN-N098-Weekday-00_123650_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16599,BSP24GEN-N098-Weekday-00_124050_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16600,BSP24GEN-N098-Weekday-00_124300_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16601,BSP24GEN-N098-Weekday-00_124600_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16602,BSP24GEN-N098-Weekday-00_124900_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16603,BSP24GEN-N098-Weekday-00_125450_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16604,BSP24GEN-N098-Weekday-00_125550_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16605,BSP24GEN-N098-Weekday-00_125850_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16606,BSP24GEN-N098-Weekday-00_125900_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16607,BSP24GEN-N098-Weekday-00_126500_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16608,BSP24GEN-N098-Weekday-00_126600_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16609,BSP24GEN-N098-Weekday-00_126900_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16610,BSP24GEN-N098-Weekday-00_127300_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16611,BSP24GEN-N098-Weekday-00_127600_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16612,BSP24GEN-N098-Weekday-00_127700_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16613,BSP24GEN-N098-Weekday-00_128050_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16614,BSP24GEN-N098-Weekday-00_128300_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16615,BSP24GEN-N098-Weekday-00_128600_N..S72R,W,Weekday,Whitehall St-South Ferry,1
16616,BSP24GEN-N098-Weekday-00_128900_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16617,BSP24GEN-N098-Weekday-00_129250_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16618,BSP24GEN-N098-Weekday-00_129550_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16619,BSP24GEN-N098-Weekday-00_130150_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16620,BSP24GEN-N098-Weekday-00_130350_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16621,BSP24GEN-N098-Weekday-00_130950_N..S34R,N,Weekday,Coney Island-Stillwell Av,1
16622,BSP24GEN-N098-Weekday-00_131250_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16623,BSP24GEN-N098-Weekday-00_131450_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16624,BSP24GEN-N098-Weekday-00_132250_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16625,BSP24GEN-N098-Weekday-00_132300_N..S42R,N,Weekday,Coney Island-Stillwell Av,1
16626,BSP24GEN-N098-Weekday-00_132550_N..N31R,N,Weekday,Astoria-Ditmars Blvd,0
16627,BSP24GEN-N098-Weekday-00_133300_N..N23R,N,Weekday,Astoria-Ditmars Blvd,0
16628,BSP24GEN-N098-Weekday-00_133300_N..S42R,N,Weekday,Coney Island-Stillwell Av,1
16629,BSP24GEN-N098-Weekday-00_133400_N..N72R,W,Weekday,Astoria-Ditmars Blvd,0
16630,BSP24GEN-N098-Weekday-00_134400_N..S42R,N,Weekday,Coney Island-Stillwell Av,1
